text,span,label,ordinal
The people there just changed for me on the spot and I got a new arm piece and they didn't even request for a receipt.,arm piece,positive,0
I take it everywhere with me because it's so easy to carry.,carry,positive,0
The only thing is that the battery won't last more than 1/2 an hour.,battery,negative,0
The first fell apart right after the 1-year-warranty.,1-year-warranty,neutral,0
Oh and it has word and stuff but its a trial verion so after about a month or so when you go to open it it asks for a product key which didnt come with the computer and even after clicking cancel it wont let you use it at all I use the old word processer which works good.,word processer,positive,0
The keyboard has a wonderful nature feel.,keyboard,positive,0
"I was looking too closely at the other performance specs and while comparing, I took it for granted that these features were standard.",performance specs,neutral,0
"I was looking too closely at the other performance specs and while comparing, I took it for granted that these features were standard.",features,neutral,0
I have no idea how this could have even gotten past quality control during production.,quality control,negative,0
"I bought this last week, and the very next day had to return it because it over heated and the touch-mouse stopped responding.",touch-mouse,negative,0
"Oh yea, has no numeric pad on the side.",numeric pad,negative,0
"The cover for the DVD drive soon came off, too--a mark of poor construction quality.",cover for the DVD drive,negative,0
"The cover for the DVD drive soon came off, too--a mark of poor construction quality.",construction quality,negative,0
But the arm velcro is torn after one use.,arm velcro,negative,0
The software is amazing.,software,positive,0
"We carry the netbook around here and there, hence it's kinda of irritating when the LCD just ""slide"" downwards.",LCD,negative,0
"The 2 GB of RAM is plenty, able to run Windows 7 and at least 2 or 3 other programs with next to no slowdown.",2 GB of RAM,positive,0
"The 2 GB of RAM is plenty, able to run Windows 7 and at least 2 or 3 other programs with next to no slowdown.",Windows 7,positive,0
"The 2 GB of RAM is plenty, able to run Windows 7 and at least 2 or 3 other programs with next to no slowdown.",programs,positive,0
"The battery life is amazing, the versitility is outstanding.",battery life,positive,0
"The battery life is amazing, the versitility is outstanding.",versitility,positive,0
Vista is a nightmare.,Vista,negative,0
The program came with the computer and works beautifully.,program,positive,0
"I was loving this Netbook because it had an amazing screen and display and was small and light, but after 1 week it stopped openning web pages for me (even after installing new browsers) then eventually it just started giving me a blue screen and crashing everytime I booted it.",screen,positive,0
"I was loving this Netbook because it had an amazing screen and display and was small and light, but after 1 week it stopped openning web pages for me (even after installing new browsers) then eventually it just started giving me a blue screen and crashing everytime I booted it.",display,positive,0
"I was loving this Netbook because it had an amazing screen and display and was small and light, but after 1 week it stopped openning web pages for me (even after installing new browsers) then eventually it just started giving me a blue screen and crashing everytime I booted it.",browsers,neutral,0
The So called laptop Runs to Slow and I hate it!,Runs,negative,0
Charger seems large for this class of computer.,Charger,negative,0
I dislike the quality and the placement of the speakers.,speakers,negative,0
"The screen graphics and clarity, and sharpness are great.",screen graphics,positive,0
"The screen graphics and clarity, and sharpness are great.",clarity,positive,0
"The screen graphics and clarity, and sharpness are great.",sharpness,positive,0
"So I called customer support (which is good too) and they went through it and it is just a safety feature and it does not affect performance at all, I just chose to hide the message.",customer support,positive,0
"So I called customer support (which is good too) and they went through it and it is just a safety feature and it does not affect performance at all, I just chose to hide the message.",performance,neutral,0
"So I called customer support (which is good too) and they went through it and it is just a safety feature and it does not affect performance at all, I just chose to hide the message.",safety feature,neutral,0
The unibody design is edgy and durable.,unibody design,positive,0
STOPPED BOOTING UP less than a week after my one-year warranty was up.,BOOTING UP,negative,0
STOPPED BOOTING UP less than a week after my one-year warranty was up.,one-year warranty,neutral,0
"But, for the cost this is a winner.",cost,positive,0
Later it held zero charge and its replacement worked for less than three months.,charge,negative,0
"I bought it from HSN because it was ""bundled"" with extra software, but as it turns out, that software just crashes it more often.....",software,negative,1
  I constantly had to send my laptop in for services every 3 months and it always seems to be the same problem that they said they had already fixed.,services,negative,0
Unless you need the Bluetooth 3.,Bluetooth 3,neutral,0
I was sorly disapointed to discover that HP (what I thought was a reputable company) wouldn't honor the warrenty when the fan blade fell apart.,warrenty,negative,0
I was sorly disapointed to discover that HP (what I thought was a reputable company) wouldn't honor the warrenty when the fan blade fell apart.,fan blade,negative,0
"More times that not the screen pops up saying I have a bad internet connection, or the page can't be displayed.",internet connection,negative,0
Do yourself a favor and invest in a few external harddrives if you are planning on purchasing this laptop.,external harddrives,negative,0
I don't understand why only Windows 7 Starter is included.,Windows 7 Starter,negative,0
"While most people say that PCs hold functionality and value and Macs are just pretty to look at, I think there's something to be said about the simplicity of Macs.",functionality,positive,0
"While most people say that PCs hold functionality and value and Macs are just pretty to look at, I think there's something to be said about the simplicity of Macs.",value,positive,0
"While most people say that PCs hold functionality and value and Macs are just pretty to look at, I think there's something to be said about the simplicity of Macs.",simplicity,positive,0
"While most people say that PCs hold functionality and value and Macs are just pretty to look at, I think there's something to be said about the simplicity of Macs.",look,positive,0
The ease of use is wonderful.,use,positive,0
This system came loaded with Windows 7 Starter.,Windows 7 Starter,neutral,0
"-When battery life went to 4 hours or less, took it to the MacHouse Amsterdam for repair (26th of August).",battery life,negative,0
The battery gets so HOT it is scary.,battery,negative,0
Best thing is I can use existing 32 bit old programs.,programs,positive,0
It's so nice to look at and the keys are easy to type with.,keys,positive,0
It's so nice to look at and the keys are easy to type with.,look,positive,0
I am forever changed and will no longer buy a Windows based machine for personal use.,Windows,negative,0
The only thing I would change about it is the mouse keys.,mouse keys,negative,0
"It is absolutely horrible to use, despite all its so called advanced features.",features,negative,0
"It is absolutely horrible to use, despite all its so called advanced features.",use,negative,0
"Before, I reloaded with Windows 7 Ultimate and used only the downloaded drivers from Acer's site.",drivers,neutral,0
"Before, I reloaded with Windows 7 Ultimate and used only the downloaded drivers from Acer's site.",Windows 7 Ultimate,neutral,0
I have to keep turning it until it decides to lower and there is no mute.,mute,negative,0
It's still beautiful and has better color reproduction than I could ever expect from a notebook.,color reproduction,positive,0
After that I turned to email in my next vain help to get them to acknowledge that the warranty was still valid.,warranty,neutral,0
He loves it and it is easy to use and well the schools start teaching the kids early about computers so it was easy for him to get started.,use,positive,0
"u can do what u want in just few seconds, even to start up your computer takes few seconds.",start up,positive,0
"Also, macbooks come with much more features which are so cool!",features,positive,0
Getting the Apple Care plan is a must.,Apple Care plan,positive,0
overall i would recomend this to anybody and tell them that if they want to burn their music or play there video games to buy the cd drive.,cd drive,neutral,0
overall i would recomend this to anybody and tell them that if they want to burn their music or play there video games to buy the cd drive.,video games,neutral,0
"The dv4 boasted a faster processor, more memory, and a bigger hard drive than my old computer, plus a better quality web cam, nicer screen, and many other features.",processor,positive,0
"The dv4 boasted a faster processor, more memory, and a bigger hard drive than my old computer, plus a better quality web cam, nicer screen, and many other features.",memory,positive,0
"The dv4 boasted a faster processor, more memory, and a bigger hard drive than my old computer, plus a better quality web cam, nicer screen, and many other features.",hard drive,positive,0
"The dv4 boasted a faster processor, more memory, and a bigger hard drive than my old computer, plus a better quality web cam, nicer screen, and many other features.",web cam,positive,0
"The dv4 boasted a faster processor, more memory, and a bigger hard drive than my old computer, plus a better quality web cam, nicer screen, and many other features.",screen,positive,0
"The dv4 boasted a faster processor, more memory, and a bigger hard drive than my old computer, plus a better quality web cam, nicer screen, and many other features.",features,positive,0
The only downfall is the battery only last 1.5-2.0 hrs when not plugged in.,battery,negative,0
The graphics on this computer are also stellar - very clear and vivid.,graphics,positive,0
"The newer black keyboard took a little bit away from the previous gray one which looked really slick, but it is still a great notebook!",black keyboard,negative,0
Sony parts reliability and quality of service is recenlty the worst.,service,negative,0
"Its Office compatible, but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs.",features,neutral,0
"Its Office compatible, but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs.",functioning,neutral,0
"Its Office compatible, but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs.",programs,neutral,0
"Its Office compatible, but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs.",Office,positive,0
It just works flawlessly!,works,positive,0
"Do you think I purposely ""destroy"" my netbook, so that I can demand a new set? Do you think it's fun to take public transport all the way to the service center and get a non-satisfactory solution? Or rather NO solution.",service center,negative,0
I'm having the laptop returned unrepaired since paying $176 every 3  months just isn't worth it (that's about how long the port seems to  last).,port,negative,0
  also the battery is completely shot.,battery,negative,0
/ awesome cooling system/ much better grafics card (ATI 5870) / 8GB RAM/ LED backlit screen...,cooling system,positive,0
/ awesome cooling system/ much better grafics card (ATI 5870) / 8GB RAM/ LED backlit screen...,grafics card,positive,0
/ awesome cooling system/ much better grafics card (ATI 5870) / 8GB RAM/ LED backlit screen...,LED backlit screen,positive,0
/ awesome cooling system/ much better grafics card (ATI 5870) / 8GB RAM/ LED backlit screen...,8GB RAM,positive,0
"But after using it a couple of weeks, the overall operation is poor.",operation,negative,0
"Compared to similarly spec'd PCs, this machine is good value, well built and works easily right out of the box.",value,positive,0
"Compared to similarly spec'd PCs, this machine is good value, well built and works easily right out of the box.",built,positive,0
"Compared to similarly spec'd PCs, this machine is good value, well built and works easily right out of the box.",works,positive,0
Screen is crystal clear and the system is very responsive.,Screen,positive,0
Screen is crystal clear and the system is very responsive.,system,positive,0
Or the cursor would show up some place else.,cursor,negative,0
It is easy to operate and I have already ordered more software and gadgets for my new Rolls Royce of laptops.,software,neutral,0
It is easy to operate and I have already ordered more software and gadgets for my new Rolls Royce of laptops.,operate,positive,0
It is easy to operate and I have already ordered more software and gadgets for my new Rolls Royce of laptops.,gadgets,neutral,0
"it might be something deep within Windows, for I was unable to create a disk image on my hard drive.",Windows,negative,0
"it might be something deep within Windows, for I was unable to create a disk image on my hard drive.",hard drive,negative,0
"it might be something deep within Windows, for I was unable to create a disk image on my hard drive.",disk image,negative,0
"The track pad to me is what really stands out though, you can do several different things with it just depending on how many fingers you use on the track pad, awesome thinking Apple!",track pad,positive,0
"The track pad to me is what really stands out though, you can do several different things with it just depending on how many fingers you use on the track pad, awesome thinking Apple!",track pad,positive,1
"  Now I had not tried to use this since the disc drive had been replaced and after taking it back to the Geek Squad I found out they had accidently not used the right drive when they replaced the first one, so back it went to get the correct drive.",disc drive,negative,0
"  Now I had not tried to use this since the disc drive had been replaced and after taking it back to the Geek Squad I found out they had accidently not used the right drive when they replaced the first one, so back it went to get the correct drive.",drive,negative,1
"  Now I had not tried to use this since the disc drive had been replaced and after taking it back to the Geek Squad I found out they had accidently not used the right drive when they replaced the first one, so back it went to get the correct drive.",drive,neutral,2
"First, you ll discover that the word processing program known as  Appleworks  rarely translates perfectly on anyone else s computer, if it translates at all.",Appleworks,negative,0
"First, you ll discover that the word processing program known as  Appleworks  rarely translates perfectly on anyone else s computer, if it translates at all.",word processing program,negative,0
I already have a HP laptop I bought last year that's standard size.,size,neutral,0
Battery is not upgradable to a longer life battery.,Battery,negative,0
Battery is not upgradable to a longer life battery.,battery,negative,0
apple has a reputation and is well known for its easy usage.,usage,positive,0
Returned laptop for a 3rd repair and it came back with previous problems fixed (except for speaker grill) but the unit started locking up during use and eventually would not operate at all.,speaker grill,negative,0
"Love the graphics, awesome programs (including Garageband), and really cool default background.",graphics,positive,0
"Love the graphics, awesome programs (including Garageband), and really cool default background.",programs,positive,0
"Love the graphics, awesome programs (including Garageband), and really cool default background.",Garageband,positive,0
"Love the graphics, awesome programs (including Garageband), and really cool default background.",default background,positive,0
The OS takes some getting used to especially after being a Windows user for so long but the learning curve is so worth it!,Windows,neutral,0
"Overall, I experienced a huge change in that my mac runs pretty fast compared to my old PC.",runs,positive,0
When I got the computer back and realizwed it still was not correct HP told me it was out of warranty and now it was my problem.,warranty,neutral,0
It also came with a built it web cam which is great because I can see an communicate with my family members back home.,built it web cam,positive,0
Good monitor and performed well.,monitor,positive,0
Good monitor and performed well.,performed,positive,0
It was secure and easy to navigate.,navigate,positive,0
The machine has a bluray player the book has no mention of it or how to connect it to your HDTV.,bluray player,neutral,0
The machine has a bluray player the book has no mention of it or how to connect it to your HDTV.,book,negative,0
"The video card is great for media, and above average for gaming, but not a gamers first choice.",gaming,positive,0
"The video card is great for media, and above average for gaming, but not a gamers first choice.",media,positive,0
"I had of course bought a 3 year warranty, so I sent it in to be replaced and (almost 2 months later) the dv4 is what the sent me as a replacement.",3 year warranty,neutral,0
"Apparently there is a manufacturing defect, something with the amount of thermal paste.",thermal paste,negative,0
Despite the claims of the Apple apologists (a vice of which I am recently myself reformed) the internals of Mac laptops are NO different from PCs' at this point.,internals,negative,0
Asus facial recognition doesn't work and windows logon isn't either.,facial recognition,negative,0
Asus facial recognition doesn't work and windows logon isn't either.,windows logon,negative,0
Windows Vista makes this computer almost unusable for online service.,Windows Vista,negative,0
Windows Vista makes this computer almost unusable for online service.,online service,negative,0
Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,webcam,neutral,0
Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,keyboard,neutral,0
Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,carry,positive,0
Can listen to my music and watch my videos with ease and with a great display.,display,positive,0
"Otherwise, all other features are a 1",features,neutral,0
The performance is awesome.,performance,positive,0
The display is beyond horrible.,display,negative,0
"Actually, I had noticed the one on the sales floor also didn't have sound!",sound,negative,0
"Next, most Acer laptop fans are on the bottom which is right on your laptop.",fans,neutral,0
I loved the netbook (minus the fact that it was windows OS) until this started happening.,windows OS,negative,0
"The minute you fire it up it's all good, very easy user interface.",user interface,positive,0
  I actually contact Toshiba before I started having problem and was given run around after I supplied serial number in order to delay me sending in laptop until after warrenty expired.,warrenty,negative,0
"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",iDVD,positive,0
"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",program,positive,0
"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",program,positive,1
After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,hard drive,neutral,0
After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,battery,negative,0
"I love the easy to see screen, and It works well for work, persoal or just play.",screen,positive,0
"I love the easy to see screen, and It works well for work, persoal or just play.",works,positive,0
"If what you need is a machine to do some surfing, email checking, word processing, and watching a movie or two, this is the machine you want.",word processing,neutral,0
"If what you need is a machine to do some surfing, email checking, word processing, and watching a movie or two, this is the machine you want.",surfing,neutral,0
the mouse pad and buttons are the worst i've ever seen.,mouse pad,negative,0
the mouse pad and buttons are the worst i've ever seen.,buttons,negative,0
It really is perfect for work and play.,play,positive,0
It really is perfect for work and play.,work,positive,0
"The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).",Intel i processors,negative,0
"The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).",edge,negative,0
"The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).",edges,negative,0
One drawback I noticed was sound quality via USB.,sound quality via USB,negative,0
"The battery life sucked the juice from my laptop and when the extended life battery went out we were SOL there to, so much for that warranty covering all the products we purchased.",battery life,negative,0
"The battery life sucked the juice from my laptop and when the extended life battery went out we were SOL there to, so much for that warranty covering all the products we purchased.",warranty,negative,0
"I have had another Mac, but it got slow due to an older operating system.",operating system,negative,0
"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",Windows XP drivers,negative,0
"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",sound card,negative,0
"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",Windows 7,positive,0
"Also the speakers are not very loud, But it is a netbook.",speakers,negative,0
LOVE THIS LAPTOP WONDERFUL PRICE FOR WHAT YOU GET!,PRICE,positive,0
A key contributor that led me to Mac is the art aspect.,art aspect,positive,0
"Purchased for development purposes, but it has turned into my everyday laptop as well for surfing, e-mail, etc.",surfing,positive,0
My first problem was with the pre-loaded Norton Firewall/Security program.,pre-loaded Norton Firewall/Security program,negative,0
"I had a USB connect but, i can't use it because it is not compatible.",USB connect,negative,0
"Accordingly, I have decided to NEVER purchase another HP product (my five year old Compaq) lasted 5-years before the hard drive crashed.",hard drive,negative,0
"I know that everyone thinks Macs are overpriced and overrated, but once you get past the initial expense you'll find that they're worth every penny (besides, there's always the financing plan that Best Buy offers).",expense,negative,0
I love the multi-touch trackpad.,multi-touch trackpad,positive,0
HP is more interested in selling extended warranties (which cost more than the netbook new) then they are in helping or fixing.,extended warranties,negative,0
HP is more interested in selling extended warranties (which cost more than the netbook new) then they are in helping or fixing.,cost,negative,0
"Not too much ""junk"" software to remove.",software,positive,0
System is loosing about 20% of performance because of that.,performance,negative,0
System is loosing about 20% of performance because of that.,System,negative,0
"It is easy to use, good quality and good price.",quality,positive,0
"It is easy to use, good quality and good price.",price,positive,0
"It is easy to use, good quality and good price.",use,positive,0
"The difference in the Apple keyboard from a PC's keyboard took a bit of tim to get used to, but overall it's worth it!",Apple keyboard,neutral,0
"The difference in the Apple keyboard from a PC's keyboard took a bit of tim to get used to, but overall it's worth it!",PC's keyboard,neutral,0
"  The hard drive crashed as well, and I had to buy a new  power cord.",hard drive,negative,0
"  The hard drive crashed as well, and I had to buy a new  power cord.",power cord,negative,0
Another issue I have with it is the battery.,battery,negative,0
PC users use the Powerpoint program for slide-show presentation and Mac users utilize Keynote.,Keynote,neutral,0
PC users use the Powerpoint program for slide-show presentation and Mac users utilize Keynote.,Powerpoint program,neutral,0
"I get a ton of compliments on its size, and speaking as someone who regularly commutes on a bus, I can attest to the fact that this is the perfect size computer if you're restricted to the width of your body for computing room.",size,positive,0
"I get a ton of compliments on its size, and speaking as someone who regularly commutes on a bus, I can attest to the fact that this is the perfect size computer if you're restricted to the width of your body for computing room.",size,positive,1
"When I got my laptop back after this first instance it worked okay for a little bit then I started expeirencing issues again, everything from programs and drivers failing again, to it powering off for no reason, to locking up and freezing and just all sorts of issues.",programs,negative,0
"When I got my laptop back after this first instance it worked okay for a little bit then I started expeirencing issues again, everything from programs and drivers failing again, to it powering off for no reason, to locking up and freezing and just all sorts of issues.",drivers,negative,0
Asked the customer service rep.,customer service rep,neutral,0
"So, I took it back to the apple store and they narcissist genius bar staff) fixed it by resetting the fan at boot up.",genius bar staff,negative,0
"So, I took it back to the apple store and they narcissist genius bar staff) fixed it by resetting the fan at boot up.",fan,neutral,0
"So, I took it back to the apple store and they narcissist genius bar staff) fixed it by resetting the fan at boot up.",boot up,neutral,0
"-4 RAM slots, 2 HDD Bays*, 16GB RAM support -No Wireless Issues, at least for me.",RAM slots,neutral,0
"-4 RAM slots, 2 HDD Bays*, 16GB RAM support -No Wireless Issues, at least for me.",HDD Bays,neutral,0
"-4 RAM slots, 2 HDD Bays*, 16GB RAM support -No Wireless Issues, at least for me.",16GB RAM support,neutral,0
"-4 RAM slots, 2 HDD Bays*, 16GB RAM support -No Wireless Issues, at least for me.",Wireless,positive,0
I agree with the previous comment that ASUS TECH SUPPORT IS HORRIBLE WHICH IS A CON IN MY OPINION.,ASUS TECH SUPPORT,negative,0
"In fact, somehow (and I never opened it up) some specks of dust or something got inside the screen and are now there permanently, behind the front of the screen, in the way of the display.",screen,negative,0
"In fact, somehow (and I never opened it up) some specks of dust or something got inside the screen and are now there permanently, behind the front of the screen, in the way of the display.",screen,negative,1
"In fact, somehow (and I never opened it up) some specks of dust or something got inside the screen and are now there permanently, behind the front of the screen, in the way of the display.",display,negative,0
"the mouse on the pad, the left button always sticks.",mouse on the pad,neutral,0
"the mouse on the pad, the left button always sticks.",left button,negative,0
  i have tried to charge on different batteries with no luck.,batteries,negative,0
"I would recommend this computer to anyone searching for the perfect laptop, and the battery life is amazing.",battery life,positive,0
the size of has actually help me out quite a bit by me being able to fit it in an already full backpack and to use it at a resturant where the food on the table is always so space consuming.,size,positive,0
True quality at a great price!,quality,positive,0
True quality at a great price!,price,positive,0
Not easy to carry.,carry,negative,0
"So what am I supposed to do?  The LG service center cannot provide me the ""service"" when it is called the ""service center"".",LG service center,negative,0
"So what am I supposed to do?  The LG service center cannot provide me the ""service"" when it is called the ""service center"".",service center,negative,1
"So what am I supposed to do?  The LG service center cannot provide me the ""service"" when it is called the ""service center"".",service,negative,1
The Material this Pro is made out of seems a lot nicer than any PC  Specs: Like I said this performs a lot better than any computer I've had in the past.,Material,positive,0
The Material this Pro is made out of seems a lot nicer than any PC  Specs: Like I said this performs a lot better than any computer I've had in the past.,Specs,negative,0
The Material this Pro is made out of seems a lot nicer than any PC  Specs: Like I said this performs a lot better than any computer I've had in the past.,performs,positive,0
"After doing extensive research, macconnection had the lowest price on the 15"" MBP i5.",price,positive,0
I am ADDICTED to photo booth!,photo booth,positive,0
"The operating system and user interface is very intuitive, and the large multi-touch track pad is amazing.",operating system,positive,0
"The operating system and user interface is very intuitive, and the large multi-touch track pad is amazing.",user interface,positive,0
"The operating system and user interface is very intuitive, and the large multi-touch track pad is amazing.",multi-touch track pad,positive,0
And the screen on this thing is absolutely amazing for high quality videos and movies and gaming.,screen,positive,0
And the screen on this thing is absolutely amazing for high quality videos and movies and gaming.,gaming,positive,0
  i must keep it plugged in at all times because it will not keep a charge for longer than four minutes.,charge,negative,0
"I saw walmart had the same computer for about $650 but still knowing what I know now,I would not buy it at that price.",price,negative,0
"Now mainboard is broken, have to wait for a new one.",mainboard,negative,0
"The speed difference is next to NOTHING for a mac, and the hard drive can be manually upgraded or you could just buy a $60 500gb external hard drive.",speed,negative,0
"The speed difference is next to NOTHING for a mac, and the hard drive can be manually upgraded or you could just buy a $60 500gb external hard drive.",hard drive,neutral,0
"The speed difference is next to NOTHING for a mac, and the hard drive can be manually upgraded or you could just buy a $60 500gb external hard drive.",500gb external hard drive,neutral,0
2.The wireless card is low quality.,wireless card,negative,0
They also use two totally different operating systems.,operating systems,neutral,0
"The people are frustrating to work with, the product itself is very cheaply made, and the accessories are less than satisfactory.",accessories,negative,0
"They offer the best warranty in the business, and don't 3rd party it out like Toshiba.",warranty,positive,0
i love the size of the computer since i play games on it.,size,positive,0
i love the size of the computer since i play games on it.,games,neutral,0
"You know, using the computer should be fun, not aggrevation, especially when you are playing games or working with photos.",playing games,neutral,0
To be honest i think it was faulty equipment or something but idk.,equipment,negative,0
"I also love the small, convenient size of my laptop, making it a perfect tool for my academic studies.",size,positive,0
"I love its solid build, light wt and excellent battery life (for now).",build,positive,0
"I love its solid build, light wt and excellent battery life (for now).",wt,positive,0
"I love its solid build, light wt and excellent battery life (for now).",battery life,positive,0
"while about 8 years ago, I hope that the quality has changed.",quality,negative,0
"The difference is it's a whole lot of fun using the laptop now, still learning the Apple navigation, but is fun and comes with a lot of cool apps.",Apple navigation,neutral,0
"The difference is it's a whole lot of fun using the laptop now, still learning the Apple navigation, but is fun and comes with a lot of cool apps.",apps,positive,0
-I propose that I can just swap the hard drives.,hard drives,neutral,0
"The battery holds up well, it's built very solidly, and runs fast.",battery,positive,0
"The battery holds up well, it's built very solidly, and runs fast.",built,positive,0
"The battery holds up well, it's built very solidly, and runs fast.",runs,positive,0
Sound card is limited though.,Sound card,negative,0
  The only thing I can imagine is that Sony jumped on early specifications for Vista requirements from Microsoft and designed it to those inadequate requirements.,Vista,negative,0
"The keyboard, which generally felt okay even for someone used to a desktop keyboard, now looks terrible.",desktop keyboard,neutral,0
The display is awesome.,display,positive,0
It took several weeks just to get them to acknowledge that I owned the warranty.,warranty,negative,0
-Computer crashed frequently and battery life decreased very quickly.,battery life,negative,0
-I propose that they can just swap the hard drives.,hard drives,neutral,0
Every driver on the drivers/applications DVD is everything you will need for a reload.,driver,positive,0
Every driver on the drivers/applications DVD is everything you will need for a reload.,drivers/applications DVD,positive,0
I called their repair depot as was told they would send Me a new box to return the computer to the repair depot.,repair depot,neutral,0
I called their repair depot as was told they would send Me a new box to return the computer to the repair depot.,repair depot,neutral,1
It's also fairly easy to use the Operating System.,Operating System,positive,0
Peformance is good for the price.,Peformance,positive,0
Peformance is good for the price.,price,positive,0
Summary: HP knew they were shipping out bad BIOS and did nothing proactive to resolve it.,BIOS,negative,0
"The improvements to the OS have been relatively gradual, but substantive.",OS,positive,0
It is super easy to use.,use,positive,0
Many of my classmates computers hard drives crashed.,hard drives,negative,0
Ease of use is just one of the benefits I love about my Mac.,use,positive,0
"I wouldn't play a first-person shooter with this, mind, but if you wanted to run MS Office, email, chat, download a video, listen to music from a certain fruit-named music store, and were looking for a highly portable yet powerful netbook to do that all in, I'd highly recommend checking this out.",MS Office,neutral,0
"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.",shipping,positive,0
"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.",price,positive,0
"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.",budget,positive,0
The sheer power and flexibility makes the MacBook Pro a must have for any techie!,power,positive,0
The sheer power and flexibility makes the MacBook Pro a must have for any techie!,flexibility,positive,0
The speakers on it are useless too.,speakers,negative,0
Battery is lasting about 6 hours as I am surfing the web on Sundays while checking football scores and watching funny Youtube videos.,Battery,neutral,0
Battery is lasting about 6 hours as I am surfing the web on Sundays while checking football scores and watching funny Youtube videos.,surfing the web,neutral,0
Iphoto is great for adding pictures right to facebook and other social networking sites.,Iphoto,positive,0
"In early May I got it back and this time I only had it back for 1 day before it had a NEW issue so it was sent back in for the 6th time they ""expedited"" the repairs so I was only supposed to have to be without it for 3 days and it was supposed to be fixed, by a ""Senior Tech"".",Senior Tech,negative,0
"Some features arent friendly ( volume wheel, sound quality, etc.",volume wheel,negative,0
"Some features arent friendly ( volume wheel, sound quality, etc.",sound quality,negative,0
"Some features arent friendly ( volume wheel, sound quality, etc.",features,negative,0
"A cheaper price should not equal a ""cheap"" product.",price,positive,0
Thank you Best Buy for putting my computer together and installing my first software - you guys were GREAT too!,software,neutral,0
Adjust the sensitivity since it's not that responsive to begin with.,sensitivity,negative,0
"After a couple of years, my battery life began to diminish but was replaced for free due to a company-wide recall of my particular battery.",battery,negative,1
"The system constantly overheats, the battery life is too short, the case is coming apart, and my core applications that I use every day in my work as a graphic artist run poorly.",battery life,negative,0
"The system constantly overheats, the battery life is too short, the case is coming apart, and my core applications that I use every day in my work as a graphic artist run poorly.",case,negative,0
"The system constantly overheats, the battery life is too short, the case is coming apart, and my core applications that I use every day in my work as a graphic artist run poorly.",core applications,negative,0
"The system constantly overheats, the battery life is too short, the case is coming apart, and my core applications that I use every day in my work as a graphic artist run poorly.",system,negative,0
  Later it held zero charge and its replacement worked for less than three months.,charge,negative,0
  The company sent me a whole new cord overnight and apologized.,cord,positive,0
It's even easy to hook up to other wireless networks.,hook up to other wireless networks,positive,0
"  Also, I have had alot of trouble with the shift key to go to other lines.",shift key,negative,0
"The rep did not even answer my question, I had to ask him, if he understood what I ask or if he spoke english because he didn't even try to acknowledge my question.",rep,negative,0
It gives me the power and speed that I need to run all the programs I use to edit.,power,positive,0
It gives me the power and speed that I need to run all the programs I use to edit.,speed,positive,0
It gives me the power and speed that I need to run all the programs I use to edit.,programs,neutral,0
iLife is easily compatible with Microsoft Office so you can send and receive files from a PC.,iLife,positive,0
iLife is easily compatible with Microsoft Office so you can send and receive files from a PC.,Microsoft Office,neutral,0
  Again I sent it back and they replaced the motherboard and some fan inside.,motherboard,neutral,0
  Again I sent it back and they replaced the motherboard and some fan inside.,fan,neutral,0
"I know there are way better laptops out there for the same price, and why spend money on shit when you can go out and get yourself a perfectly decent laptop that doesnt suck total monkey balls.",price,neutral,0
"For me, keys were starting to get stuck and wouldn't type very well.",keys,negative,0
can't reinstall with standard os cd because of proprietary hardware drivers.,standard os cd,negative,0
